"Fecha","Marca","Locación","Canal","ID de la orden","Estado de la orden","Subtotal","Impuesto","Descuentos","Cargos por error en el pedido","Código de moneda"
"2023-10-09 13:39:28","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ADQLPRSX","Entregado","27,4","0","0","0","EUR"
"2023-10-09 13:34:48","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","2CE50","Entregado","22,1","2,01","0","0","EUR"
"2023-10-08 23:06:54","Tepuy Basics","Umbrella SH - Goleta","glovo","AA1TAGRU","Entregado","34,9","0","-2","0","EUR"
"2023-10-08 22:51:07","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ANRPQLAZ","Entregado","19,4","0","0","0","EUR"
"2023-10-08 22:40:08","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","D122C","Entregado","40,3","3,66","0","0","EUR"
"2023-10-08 22:19:24","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B1JF9KKW","Entregado","38,3","0","0","0","EUR"
"2023-10-08 22:19:24","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BTNVBZXJ","Entregado","14","0","0","0","EUR"
"2023-10-08 21:56:14","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ANKZNEMU","Entregado","28,5","0","0","0","EUR"
"2023-10-08 21:51:31","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ACHB1S1P","Entregado","71,5","0","0","0","EUR"
"2023-10-08 21:46:27","Tepuy Basics","Umbrella SH - Calle Linares","glovo","ASTRR1PD","Entregado","18,3","0","0","0","EUR"
"2023-10-08 21:31:13","Tepuy Basics","Umbrella SH - Goleta","ubereats","7763A","Entregado","21","1,91","0","0","EUR"
"2023-10-08 21:25:29","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","6ADC1","Entregado","33,6","3,05","0","0","EUR"
"2023-10-08 21:18:39","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","0A2CF","Entregado","23,4","2,13","0","0","EUR"
"2023-10-08 21:18:19","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","AD57E","Entregado","26,8","2,44","0","0","EUR"
"2023-10-08 21:17:41","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","AYXLL9G3","Entregado","25,2","0","0","0","EUR"
"2023-10-08 21:16:07","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ADLL1BEZ","Entregado","28,5","0","0","0","EUR"
"2023-10-08 21:15:35","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","613E5","Entregado","20,7","1,88","0","0","EUR"
"2023-10-08 21:14:18","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BUVR2QS1","Entregado","15,3","0","0","0","EUR"
"2023-10-08 21:12:24","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","10400","Entregado","27,3","2,48","0","0","EUR"
"2023-10-08 21:12:06","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","A5D3E","Entregado","19,7","1,79","0","0","EUR"
"2023-10-08 21:03:44","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BQDMTHXD","Entregado","15,7","0","0","0","EUR"
"2023-10-08 21:03:21","Tepuy Basics","Umbrella SH - Goleta","glovo","A7DGMNZW","Entregado","28","0","0","0","EUR"
"2023-10-08 20:58:01","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","A67TLNDA","Entregado","26","0","0","0","EUR"
"2023-10-08 20:57:03","Tepuy Basics","Umbrella SH - Goleta","glovo","AS1HTN77","Entregado","35,1","0","0","0","EUR"
"2023-10-08 20:53:16","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","B74F5","Entregado","36,5","3,32","0","0","EUR"
"2023-10-08 20:49:54","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ALRP139E","Entregado","44,2","0","0","0","EUR"
"2023-10-08 20:48:05","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","D86EC","Entregado","28,5","2,59","0","0","EUR"
"2023-10-08 20:42:33","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AAWTGZAW","Entregado","28,2","0","0","0","EUR"
"2023-10-08 20:25:12","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","75E0D","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-08 20:22:34","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AR3CHRR1","Entregado","28,6","0","0","0","EUR"
"2023-10-08 20:21:25","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B16BYLL7","Entregado","26,8","0","0","0","EUR"
"2023-10-08 20:20:41","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","4193A","Entregado","57,2","2,6","-28,6","0","EUR"
"2023-10-08 20:19:28","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","BD166","Entregado","36,5","2,02","-14,3","0","EUR"
"2023-10-08 20:18:58","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","210F4","Entregado","79","3,68","-38,5","0","EUR"
"2023-10-08 20:18:07","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","8B584","Entregado","35,7","3,25","0","0","EUR"
"2023-10-08 19:57:01","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B6GTUATU","Entregado","41,3","0","0","0","EUR"
"2023-10-08 19:49:48","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AHR4VNYM","Entregado","16,5","0","0","0","EUR"
"2023-10-08 19:15:14","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","7DDBA","Entregado","20,1","1,83","0","0","EUR"
"2023-10-08 18:51:07","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BE1QKC2X","Entregado","15,1","0","0","0","EUR"
"2023-10-08 18:43:22","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","APUV91SY","Entregado","28,6","0","-14,3","0","EUR"
"2023-10-08 18:08:57","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A1XZBHWJ","Entregado","34,6","0","-9,9","0","EUR"
"2023-10-08 17:30:27","Tepuy Basics","Umbrella SH - Calle Linares","glovo","ARZTVNUC","Entregado","29","0","0","0","EUR"
"2023-10-08 17:15:56","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLBA2WFG","Entregado","28,5","0","0","0","EUR"
"2023-10-08 17:15:00","Tepuy Basics","Umbrella SH - Calle Linares","glovo","AULP5X2W","Entregado","20","0","0","0","EUR"
"2023-10-08 17:03:23","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AQEDSJY8","Entregado","28,6","0","-14,3","0","EUR"
"2023-10-08 16:49:46","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AXWAFSX7","Entregado","32,4","0","-16,2","0","EUR"
"2023-10-08 16:34:26","Tepuy Basics","Umbrella SH - Goleta","ubereats","2B6D0","Entregado","47,2","4,29","0","0","EUR"
"2023-10-08 16:32:39","Tepuy Basics","Umbrella SH - Goleta","glovo","A8Q26F8Y","Entregado","35,1","0","0","0","EUR"
"2023-10-08 16:18:35","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AGRB7XVQ","Entregado","32,4","0","-14,3","0","EUR"
"2023-10-08 16:01:54","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B1GUJZWY","Entregado","30,3","0","0","0","EUR"
"2023-10-08 15:58:39","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BRYLAZL2","Entregado","39,4","0","0","0","EUR"
"2023-10-08 15:34:00","Tepuy Basics","Umbrella SH - Goleta","ubereats","DDDDA","Entregado","14,4","1,31","0","0","EUR"
"2023-10-08 15:33:25","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BML1GF1S","Entregado","12,3","0","0","0","EUR"
"2023-10-08 15:17:09","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AU1CULLM","Entregado","40,5","0","0","0","EUR"
"2023-10-08 14:54:17","Tepuy Basics","Umbrella SH - Goleta","glovo","AL1YMQ8X","Entregado","32,3","0","0","0","EUR"
"2023-10-08 14:30:46","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","DAAF9","Entregado","54,4","4,95","0","0","EUR"
"2023-10-08 14:23:26","Tepuy Basics","Umbrella SH - Goleta","ubereats","D23FF","Cancelado","61,4","0","0","0","EUR"
"2023-10-08 14:12:53","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BJS9CLNF","Entregado","45,5","0","0","0","EUR"
"2023-10-08 14:00:47","Tepuy Basics","Umbrella SH - Goleta","glovo","AGLJHQGR","Entregado","26,7","0","0","0","EUR"
"2023-10-08 14:00:41","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLCHPZXK","Entregado","39,6","0","0","0","EUR"
"2023-10-08 13:57:03","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","6283F","Entregado","38,4","3,49","0","0","EUR"
"2023-10-08 13:56:58","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A711BAVH","Entregado","41","0","0","0","EUR"
"2023-10-08 13:46:57","Tepuy Basics","Umbrella SH - Calle Linares","glovo","AJGCS4SC","Entregado","42,3","0","0","0","EUR"
"2023-10-08 13:45:14","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","A1EPTSWN","Entregado","40,2","0","0","0","EUR"
"2023-10-08 13:37:54","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BCDZATMV","Entregado","29,4","0","0","0","EUR"
"2023-10-08 13:36:16","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","A6L683ZG","Entregado","14,3","0","0","0","EUR"
"2023-10-07 23:33:22","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","D15AB","Entregado","16,8","1,53","-1,79","0","EUR"
"2023-10-07 23:17:37","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AENRFELB","Entregado","28,6","0","-14,3","0","EUR"
"2023-10-07 23:17:20","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","52848","Entregado","35,5","1,93","-14,3","0","EUR"
"2023-10-07 22:48:53","Tepuy Basics","Umbrella SH - Goleta","glovo","AMU1VLAQ","Entregado","17","0","0","0","EUR"
"2023-10-07 22:48:06","Tepuy Basics","Umbrella SH - Goleta","glovo","AT1NC4J5","Entregado","74,6","0","0","0","EUR"
"2023-10-07 22:35:18","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AYPCF1EJ","Entregado","24,2","0","0","0","EUR"
"2023-10-07 22:16:32","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","AHADY12D","Entregado","32,3","0","0","0","EUR"
"2023-10-07 22:02:45","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLLLMXHR","Entregado","30,5","0","0","0","EUR"
"2023-10-07 21:47:48","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","9AAF1","Entregado","40,6","3,69","0","0","EUR"
"2023-10-07 21:44:51","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BUBTVKXE","Entregado","30,8","0","0","0","EUR"
"2023-10-07 21:44:51","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BAS1P59P","Entregado","16","0","0","0","EUR"
"2023-10-07 21:31:51","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AF186E5N","Entregado","18,6","0","0","0","EUR"
"2023-10-07 21:27:38","Tepuy Basics","Umbrella SH - Calle Linares","glovo","AYJLMSPC","Entregado","16,9","0","0","0","EUR"
"2023-10-07 21:27:03","Tepuy Basics","Umbrella SH - Goleta","glovo","A5RT9EUE","Entregado","16,1","0","0","0","EUR"
"2023-10-07 21:25:21","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BETFQ7JU","Entregado","29,2","0","0","0","EUR"
"2023-10-07 21:21:16","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BPCDMUAE","Entregado","28,6","0","0","0","EUR"
"2023-10-07 21:19:05","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ARSX3DXE","Entregado","16,6","0","0","0","EUR"
"2023-10-07 21:18:27","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","9C911","Entregado","10","0,91","0","0","EUR"
"2023-10-07 21:16:22","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BYVGWXJZ","Entregado","59,9","0","0","0","EUR"
"2023-10-07 20:52:48","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BUUA1L5V","Entregado","20","0","0","0","EUR"
"2023-10-07 20:44:40","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BAQMZT7L","Entregado","17,7","0","0","0","EUR"
"2023-10-07 20:38:59","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AVNFSCHQ","Entregado","77","0","-38,5","0","EUR"
"2023-10-07 20:38:59","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B3C4CQSK","Entregado","28,9","0","0","0","EUR"
"2023-10-07 20:34:54","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BY1U3UUN","Entregado","20,1","0","0","0","EUR"
"2023-10-07 20:34:50","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","3C1DC","Entregado","44,3","4,03","0","0","EUR"
"2023-10-07 20:32:28","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BPAK981K","Entregado","12,3","0","0","0","EUR"
"2023-10-07 20:31:05","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","APWUG9PX","Entregado","19,8","0","0","0","EUR"
"2023-10-07 20:29:19","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","F5B7D","Entregado","20,7","1,88","0","0","EUR"
"2023-10-07 20:09:41","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BH1KYQAD","Entregado","32,2","0","0","0","EUR"
"2023-10-07 19:42:00","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BA71Q9CQ","Entregado","22,7","0","-2","0","EUR"
"2023-10-07 19:19:20","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ANGDU3FK","Entregado","57,2","0","-28,6","0","EUR"
"2023-10-07 19:18:47","Tepuy Basics","Umbrella SH - Goleta","glovo","AT1AVUPS","Entregado","29,3","0","0","0","EUR"
"2023-10-07 19:10:17","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B9GC11AT","Entregado","26,6","0","0","0","EUR"
"2023-10-07 18:36:43","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","6BEEA","Entregado","18,1","1,65","0","0","EUR"
"2023-10-07 18:07:20","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AYNV2TCD","Entregado","63,3","0","-24,2","0","EUR"
"2023-10-07 17:53:43","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ALL1XF5H","Entregado","28,6","0","-14,3","0","EUR"
"2023-10-07 17:34:31","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ATDCPL8L","Entregado","21,7","0","-9,9","0","EUR"
"2023-10-07 17:12:06","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A1J61NDV","Entregado","37,4","0","-16,8","0","EUR"
"2023-10-07 17:11:03","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BBMCR1B1","Entregado","14,5","0","0","0","EUR"
"2023-10-07 16:59:40","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BMY68H4G","Entregado","14,3","0","0","0","EUR"
"2023-10-07 16:24:31","Tepuy Basics","Umbrella SH - Calle Linares","glovo","AL1STAS3","Entregado","11,8","0","0","0","EUR"
"2023-10-07 16:20:39","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ANFRFTLW","Entregado","10,9","0","0","0","EUR"
"2023-10-07 15:42:22","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BDYW1FBL","Entregado","16,4","0","0","0","EUR"
"2023-10-07 15:33:44","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ALLMBZTX","Entregado","31,2","0","0","0","EUR"
"2023-10-07 15:33:43","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","F8CF4","Entregado","10,9","0,99","0","0","EUR"
"2023-10-07 14:43:48","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BNELSGNL","Cancelado","15","0","0","0","EUR"
"2023-10-07 14:39:17","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ALJENWSG","Entregado","25,7","0","0","0","EUR"
"2023-10-07 14:38:55","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AHSQS28B","Entregado","59,8","0","0","0","EUR"
"2023-10-07 14:18:25","Tepuy Basics","Umbrella SH - Goleta","glovo","AMKPFJAB","Entregado","64,4","0","0","0","EUR"
"2023-10-07 14:14:31","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ADEDRD9Q","Entregado","13,4","0","0","0","EUR"
"2023-10-07 14:13:43","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLXC96T8","Entregado","28,6","0","0","0","EUR"
"2023-10-07 14:07:17","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A8L1SYLZ","Entregado","13,5","0","0","0","EUR"
"2023-10-07 14:04:45","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BWKMER1F","Entregado","34,1","0","0","0","EUR"
"2023-10-07 13:55:28","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","465BF","Entregado","27,5","2,5","0","0","EUR"
"2023-10-07 13:49:17","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","A6L1PGYX","Entregado","27,2","0","0","0","EUR"
"2023-10-07 13:43:50","Tepuy Basics","Umbrella SH - Goleta","glovo","AV4Z6PYZ","Entregado","23,5","0","0","0","EUR"
"2023-10-07 13:41:11","Tepuy Basics","Umbrella SH - Calle Linares","glovo","A1VFC9UN","Entregado","25,1","0","0","0","EUR"
"2023-10-07 13:40:20","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BMETVMZT","Entregado","9,2","0","0","0","EUR"
"2023-10-07 13:29:43","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","AURGTKDF","Entregado","12,6","0","0","0","EUR"
"2023-10-06 23:54:23","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","54E62","Entregado","28,6","1,3","-14,3","0","EUR"
"2023-10-06 23:24:31","Tepuy Basics","Umbrella SH - Goleta","glovo","A5KY171R","Entregado","12,6","0","0","0","EUR"
"2023-10-06 23:18:10","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ATD1CUV1","Entregado","17","0","0","0","EUR"
"2023-10-06 23:18:03","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","A548HWZ3","Entregado","28,6","0","-14,3","0","EUR"
"2023-10-06 23:13:00","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","AF207","Entregado","30,2","2,75","0","0","EUR"
"2023-10-06 23:10:43","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ASXGJMJL","Entregado","28,6","0","-14,3","0","EUR"
"2023-10-06 23:04:54","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ATF8AFQN","Entregado","17","0","0","0","EUR"
"2023-10-06 22:53:51","Tepuy Basics","Umbrella SH - Goleta","glovo","AANFECED","Entregado","18,4","0","0","0","EUR"
"2023-10-06 22:47:48","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A1LPME1A","Entregado","24,8","0","0","0","EUR"
"2023-10-06 22:44:33","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AJ1SKV1F","Entregado","8,5","0","0","0","EUR"
"2023-10-06 22:44:25","Tepuy Basics","Umbrella SH - Goleta","glovo","A9Z4X2RX","Entregado","15","0","0","0","EUR"
"2023-10-06 22:25:02","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A1AUQHML","Entregado","31,5","0","0","0","EUR"
"2023-10-06 22:00:22","Tepuy Basics","Umbrella SH - Calle Linares","glovo","AV1RJVLL","Entregado","18,5","0","0","0","EUR"
"2023-10-06 21:49:22","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BHQMKGUW","Entregado","16,9","0","0","0","EUR"
"2023-10-06 21:47:28","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","05FEE","Entregado","27,6","2,51","0","0","EUR"
"2023-10-06 21:46:04","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","BA8F8","Entregado","11,7","1,06","0","0","EUR"
"2023-10-06 21:45:04","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","35282","Entregado","35,4","3,22","0","0","EUR"
"2023-10-06 21:42:51","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B12DAPWX","Entregado","32,2","0","0","0","EUR"
"2023-10-06 21:38:12","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","AF3LQFSR","Entregado","30,6","0","0","0","EUR"
"2023-10-06 21:36:13","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ABLP5JHX","Entregado","19,7","0","0","0","EUR"
"2023-10-06 21:33:55","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AC8MAFYV","Entregado","14,4","0","0","0","EUR"
"2023-10-06 21:32:17","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AR9LXQ5F","Entregado","12,5","0","0","0","EUR"
"2023-10-06 21:32:17","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BKB6MPSG","Entregado","15,8","0","0","0","EUR"
"2023-10-06 21:26:16","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","APJ1UQZJ","Entregado","16,6","0","0","0","EUR"
"2023-10-06 21:23:21","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AY7L911J","Cancelado","28,4","0","0","0","EUR"
"2023-10-06 21:20:46","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","A91SGSPR","Entregado","32,4","0","0","0","EUR"
"2023-10-06 21:12:46","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BRSFFL84","Entregado","26,6","0","0","0","EUR"
"2023-10-06 21:11:18","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A9A5R95W","Entregado","30","0","0","0","EUR"
"2023-10-06 21:02:28","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","3A930","Entregado","30,4","2,76","0","0","EUR"
"2023-10-06 20:39:24","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ADRFFEKZ","Entregado","23,6","0","-11,8","0","EUR"
"2023-10-06 20:33:44","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AAP1ZUNC","Entregado","48,4","0","-24,2","0","EUR"
"2023-10-06 20:33:05","Tepuy Basics","Umbrella SH - Goleta","glovo","AL8ZZH4X","Entregado","16,1","0","0","0","EUR"
"2023-10-06 20:21:36","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","A6FFF","Entregado","24","2,18","0","0","EUR"
"2023-10-06 20:21:16","Tepuy Basics","Umbrella SH - Goleta","glovo","AWLGD1FD","Entregado","13,7","0","0","0","EUR"
"2023-10-06 20:19:53","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLZSRGXH","Entregado","28,6","0","0","0","EUR"
"2023-10-06 20:18:15","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AVX3PYTC","Entregado","31,6","0","-15,8","0","EUR"
"2023-10-06 20:14:32","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","70A83","Entregado","14,4","1,31","0","0","EUR"
"2023-10-06 19:59:57","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","ALDD2DLX","Entregado","78,2","0","-37,6","0","EUR"
"2023-10-06 18:34:35","Tepuy Basics","EMEA - SP - MAD - Tetuan","glovo","MVDTKXG1","Entregado","27,8","0","-13,9","0","EUR"
"2023-10-06 18:15:03","Tepuy Basics","EMEA - SP - MAD - Tetuan","glovo","MYQ1MNZU","Entregado","31,6","0","-15,8","0","EUR"
"2023-10-06 17:43:34","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","A1NLL8GQ","Entregado","16,9","0","0","0","EUR"
"2023-10-06 17:23:44","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","AW1EBGCJ","Entregado","32,4","0","-16,2","0","EUR"
"2023-10-06 17:03:25","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ALLFUTZL","Entregado","15,1","0","0","0","EUR"
"2023-10-06 16:06:06","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A6ZQBBBJ","Entregado","36,2","0","-18,1","0","EUR"
"2023-10-06 15:46:18","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","AP7G1LCB","Entregado","12,9","0","0","0","EUR"
"2023-10-06 15:09:41","Tepuy Basics","Umbrella SH - Goleta","ubereats","934F2","Entregado","12,6","1,15","0","0","EUR"
"2023-10-06 15:01:10","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","D22B3","Entregado","30,5","2,77","0","0","EUR"
"2023-10-06 14:52:46","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","B8838","Entregado","20,2","1,84","0","0","EUR"
"2023-10-06 14:43:39","Tepuy Basics","EMEA - SP - MAD - Tetuan","glovo","MUCLE1YZ","Entregado","23,8","0","-11,9","0","EUR"
"2023-10-06 14:31:13","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","DA1EF","Entregado","30,9","2,81","0","0","EUR"
"2023-10-06 14:24:24","Tepuy Basics","Umbrella SH - Calle Linares","glovo","ABJZFC9G","Entregado","10,9","0","0","0","EUR"
"2023-10-06 13:44:23","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","39FA7","Entregado","49,2","4,47","0","0","EUR"
"2023-10-06 13:19:22","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","61061","Entregado","30,6","2,78","0","0","EUR"
"2023-10-06 13:17:15","Tepuy Basics","Umbrella SH - Goleta","glovo","ADLMBYN6","Entregado","23,7","0","0","0","EUR"
"2023-10-06 13:10:58","Tepuy Basics","Umbrella SH - Goleta","glovo","ABM6T3LE","Entregado","15,3","0","0","0","EUR"
"2023-10-06 13:09:11","Tepuy Basics","Umbrella SH - Calle Linares","glovo","AHRRCK5E","Entregado","39,4","0","0","0","EUR"
"2023-10-05 23:01:19","Tepuy Basics","Umbrella SH - Calle Linares","glovo","AAGPSXVB","Entregado","28,9","0","0","0","EUR"
"2023-10-05 22:54:55","Tepuy Basics","Umbrella SH - Calle Linares","glovo","ALFWDLEX","Entregado","16,8","0","0","0","EUR"
"2023-10-05 22:32:58","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BHWZ5QZ6","Entregado","11,4","0","0","0","EUR"
"2023-10-05 22:10:32","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","875BC","Entregado","13,4","1,22","0","0","EUR"
"2023-10-05 21:55:02","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","AD2DRKWM","Entregado","28,9","0","-5,36","0","EUR"
"2023-10-05 21:50:25","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","glovo","ACUH1DHE","Entregado","32,3","0","0","0","EUR"
"2023-10-05 21:11:01","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B1NJEPUP","Entregado","48,1","0","0","0","EUR"
"2023-10-05 21:07:09","Tepuy Basics","Umbrella SH - Goleta","glovo","A15FLQ9R","Entregado","12,5","0","0","0","EUR"
"2023-10-05 21:04:51","Tepuy Basics","Umbrella SH - Goleta","glovo","AMQTGC4M","Entregado","11,2","0","0","0","EUR"
"2023-10-05 21:02:51","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BX1LJSFL","Entregado","15,1","0","-17,09","0","EUR"
